FECHA (YYMMDD);HORA (HHMM);
181215;0;21
181216;0;17
181217;0;25
181218;0;26
181219;0;22
181220;0;20
181221;0;23
181222;0;26
181223;0;22
181224;0;19
181225;0;17
181226;0;22
181227;0;25
181228;0;19
181229;0;24
181230;0;21
181231;0;21
190101;0;17
190102;0;18
190103;0;20
190104;0;23
190105;0;18
190106;0;16
190107;0;15
190108;0;13
190109;0;13
190110;0;17
190111;0;22
190112;0;4
190113;0;4
190114;0;6
190115;0;21
190116;0;16
190117;0;23
190118;0;30
190119;0;25
190120;0;9
190121;0;20
190122;0;19
190123;0;23
190124;0;30
190125;0;17
190126;0;22
190127;0;17
190128;0;20
190129;0;16
190130;0;21
190131;0;25
190201;0;31
190202;0;51
190203;0;43
190204;0;92
190205;0;26
190206;0;24
190207;0;26
190208;0;29
190209;0;25
190210;0;8
190211;0;24
190212;0;44
190213;0;47
190214;0;33
190215;0;108
190216;0;48
190217;0;27
190218;0;65
190219;0;68
190220;0;16
190221;0;105
190222;0;9
190223;0;14
190224;0;15
190225;0;21
190226;0;35
190227;0;69
190228;0;80
190301;0;84
190302;0;15
190303;0;17
190304;0;18
190305;0;101
190306;0;38
190307;0;17
190308;0;31
190309;0;32
190310;0;38
190311;0;36
190312;0;25
190313;0;37
190314;0;24
190315;0;27
190316;0;18
190317;0;17
190318;0;49
190319;0;46
190320;0;66
190321;0;44
190322;0;40
190323;0;21
190324;0;21
190325;0;73
190326;0;54
190327;0;53
190328;0;40
190329;0;35
190330;0;49
190331;0;27
190401;0;26
190402;0;31
190403;0;29
190404;0;25
190405;0;29
190406;0;25
190407;0;26
190408;0;17
190409;0;23
190410;0;19
190411;0;28
190412;0;24
190413;0;21
190414;0;45
190415;0;48
190416;0;59
190417;0;32
190418;0;32
190419;0;35
190420;0;58
190421;0;46
190422;0;35
190423;0;47
190424;0;99
190425;0;79
190426;0;52
190427;0;51
190428;0;31
190429;0;32
190430;0;65
190501;0;20
190502;0;20
190503;0;9
190504;0;28
190505;0;23
190506;0;17
190507;0;19
190508;0;28
190509;0;42
190510;0;61
190511;0;35
190512;0;49
190513;0;67
190514;0;115
190515;0;145
190516;0;90
190517;0;32
190518;0;55
190519;0;68
190520;0;76
190521;0;109
190522;0;94
190523;0;64
190524;0;118
190525;0;131
190526;0;102
190527;0;76
190528;0;100
190529;0;27
190530;0;11
190531;0;11
190601;0;17
190602;0;20
190603;0;55
190604;0;15
190605;0;19
190606;0;32
190607;0;43
190608;0;33
190609;0;20
190610;0;63
190611;0;91
190612;0;56
190613;0;27
190614;0;77
190615;0;94
190616;0;62
190617;0;99
190618;0;45
190619;0;129
190620;0;94
190621;0;39
190622;0;44
190623;0;21
190624;0;28
190625;0;19
190626;0;15
190627;0;41
190628;0;37
190629;0;37
190630;0;43
190701;0;70
190702;0;32
190703;0;34
190704;0;80
190705;0;121
190706;0;79
190707;0;21
190708;0;20
190709;0;15
190710;0;33
190711;0;33
190712;0;22
190713;0;29
190714;0;48
190715;0;142
190716;0;59
190717;0;32
190718;0;60
190719;0;32
190720;0;12
190721;0;18
190722;0;110
190723;0;131
190724;0;112
190725;0;45
190726;0;88
190727;0;116
190728;0;22
190729;0;14
190730;0;16
190731;0;21
190801;0;38
190802;0;98
190803;0;174
190804;0;100
190805;0;26
190806;0;54
190807;0;67
190808;0;45
190809;0;99
190810;0;36
190811;0;16
190812;0;92
190813;0;124
190814;0;93
190815;0;57
190816;0;27
190817;0;15
190818;0;36
190819;0;63
190820;0;66
190821;0;60
190822;0;106
190823;0;59
190824;0;39
190825;0;30
190826;0;NA
190827;0;25
190828;0;37
190829;0;30
190830;0;35
190831;0;43
190901;0;47
190902;0;43
190903;0;77
190904;0;108
190905;0;61
190906;0;36
190907;0;27
190908;0;15
190909;0;25
190910;0;39
190911;0;45
190912;0;43
190913;0;29
190914;0;17
190915;0;21
190916;0;40
190917;0;24
190918;0;18
190919;0;26
190920;0;26
190921;0;30
190922;0;31
190923;0;25
190924;0;26
190925;0;21
190926;0;41
190927;0;23
190928;0;22
190929;0;17
190930;0;18
191001;0;30
191002;0;33
191003;0;27
191004;0;30
191005;0;39
191006;0;17
191007;0;21
191008;0;30
191009;0;32
191010;0;27
191011;0;33
191012;0;29
191013;0;22
191014;0;60
191015;0;26
191016;0;41
191017;0;28
191018;0;37
191019;0;34
191020;0;24
191021;0;20
191022;0;24
191023;0;31
191024;0;18
191025;0;29
191026;0;12
191027;0;18
191028;0;16
191029;0;20
191030;0;22
191031;0;16
191101;0;14
191102;0;21
191103;0;12
191104;0;14
191105;0;22
191106;0;17
191107;0;24
191108;0;26
191109;0;22
191110;0;17
191111;0;18
191112;0;14
191113;0;14
191114;0;25
191115;0;15
191116;0;16
191117;0;12
191118;0;21
191119;0;24
191120;0;20
191121;0;23
191122;0;36
191123;0;28
191124;0;16
191125;0;17
191126;0;15
191127;0;15
191128;0;19
191129;0;18
191130;0;18
191201;0;13
191202;0;17
191203;0;26
191204;0;24
191205;0;21
191206;0;22
191207;0;21
191208;0;17
191209;0;17
191210;0;17
191211;0;18
191212;0;23
191213;0;19
191214;0;18
191215;0;16
191216;0;20
191217;0;20
191218;0;NA
191219;0;16
191220;0;21
191221;0;18
191222;0;16
191223;0;15
191224;0;11
191225;0;14
191226;0;16
191227;0;21
191228;0;12
191229;0;19
191230;0;21
191231;0;21
200101;0;22
200102;0;19
200103;0;14
200104;0;19
200105;0;13
200106;0;15
200107;0;20
200108;0;13
200109;0;12
200110;0;13
200111;0;12
200112;0;14
200113;0;12
200114;0;13
200115;0;23
200116;0;23
200117;0;24
200118;0;9
200119;0;4
200120;0;5
200121;0;24
200122;0;29
200123;0;17
200124;0;17
200125;0;17
200126;0;13
200127;0;22
200128;0;17
200129;0;25
200130;0;24
200131;0;11
200201;0;14
200202;0;20
200203;0;25
200204;0;8
200205;0;13
200206;0;13
200207;0;18
200208;0;22
200209;0;24
200210;0;21
200211;0;19
200212;0;13
200213;0;16
200214;0;NA
200215;0;NA
200216;0;10
200217;0;9
200218;0;18
200219;0;24
200220;0;43
200221;0;53
200222;0;55
200223;0;20
200224;0;15
200225;0;20
200226;0;36
200227;0;30
200228;0;26
200229;0;31
200301;0;29
200302;0;23
200303;0;31
200304;0;26
200305;0;21
200306;0;27
200307;0;15
200308;0;20
200309;0;24
200310;0;30
200311;0;19
200312;0;24
200313;0;11
200314;0;21
200315;0;17
200316;0;17
200317;0;14
200318;0;19
200319;0;22
200320;0;23
200321;0;20
200322;0;37
200323;0;47
200324;0;10
200325;0;13
200326;0;20
200327;0;13
200328;0;16
200329;0;18
200330;0;15
200331;0;19
200401;0;19
200402;0;22
200403;0;17
200404;0;16
200405;0;23
200406;0;28
200407;0;31
200408;0;46
200409;0;34
200410;0;23
200411;0;13
200412;0;35
200413;0;55
200414;0;68
200415;0;92
200416;0;61
200417;0;37
200418;0;13
200419;0;23
200420;0;39
200421;0;47
200422;0;79
200423;0;51
200424;0;12
200425;0;10
200426;0;14
200427;0;15
200428;0;51
200429;0;52
200430;0;67
200501;0;69
200502;0;35
200503;0;26
200504;0;38
200505;0;57
200506;0;50
200507;0;80
200508;0;50
200509;0;13
200510;0;31
200511;0;59
200512;0;69
200513;0;65
200514;0;49
200515;0;33
200516;0;23
200517;0;50
200518;0;31
200519;0;40
200520;0;71
200521;0;74
200522;0;90
200523;0;100
200524;0;47
200525;0;53
200526;0;49
200527;0;38
200528;0;49
200529;0;81
200530;0;143
200531;0;108
200601;0;109
200602;0;103
200603;0;114
200604;0;99
200605;0;77
200606;0;53
200607;0;42
200608;0;40
200609;0;24
200610;0;12
200611;0;16
200612;0;46
200613;0;67
200614;0;106
200615;0;33
200616;0;30
200617;0;40
200618;0;11
200619;0;22
200620;0;20
200621;0;32
200622;0;35
200623;0;32
200624;0;29
200625;0;52
200626;0;24
200627;0;37
200628;0;12
200629;0;43
200630;0;16
200701;0;40
200702;0;68
200703;0;33
200704;0;35
200705;0;70
200706;0;101
200707;0;34
200708;0;38
200709;0;14
200710;0;23
200711;0;16
200712;0;27
200713;0;83
200714;0;93
200715;0;140
200716;0;89
200717;0;15
200718;0;19
200719;0;18
200720;0;20
200721;0;19
200722;0;58
200723;0;60
200724;0;41
200725;0;16
200726;0;24
200727;0;91
200728;0;119
200729;0;120
200730;0;60
200731;0;43
200801;0;38
200802;0;78
200803;0;68
200804;0;43
200805;0;27
200806;0;71
200807;0;106
200808;0;81
200809;0;32
200810;0;53
200811;0;64
200812;0;60
200813;0;20
200814;0;31
200815;0;38
200816;0;38
200817;0;31
200818;0;61
200819;0;65
200820;0;50
200821;0;77
200822;0;110
200823;0;28
200824;0;19
200825;0;10
200826;0;12
200827;0;20
200828;0;39
200829;0;101
200830;0;69
200831;0;63
200901;0;77
200902;0;50
200903;0;54
200904;0;114
200905;0;95
200906;0;61
200907;0;48
200908;0;27
200909;0;28
200910;0;44
200911;0;42
200912;0;45
200913;0;57
200914;0;43
200915;0;25
200916;0;26
200917;0;35
200918;0;57
200919;0;45
200920;0;31
200921;0;21
200922;0;29
200923;0;41
200924;0;NA
200925;0;54
200926;0;NA
200927;0;26
200928;0;25
200929;0;31
200930;0;27
201001;0;38
201002;0;31
201003;0;46
201004;0;33
201005;0;46
201006;0;45
201007;0;40
201008;0;29
201009;0;21
201010;0;16
201011;0;19
201012;0;18
201013;0;16
201014;0;25
201015;0;32
201016;0;37
201017;0;25
201018;0;22
201019;0;23
201020;0;23
201021;0;24
201022;0;28
201023;0;29
201024;0;30
201025;0;28
201026;0;24
201027;0;12
201028;0;20
201029;0;23
201030;0;27
201031;0;16
201101;0;11
201102;0;14
201103;0;17
201104;0;17
201105;0;16
201106;0;17
201107;0;18
201108;0;15
201109;0;18
201110;0;21
201111;0;11
201112;0;13
201113;0;18
201114;0;17
201115;0;15
201116;0;17
201117;0;18
201118;0;17
201119;0;13
201120;0;28
201121;0;18
201122;0;15
201123;0;22
201124;0;23
201125;0;22
201126;0;23
201127;0;17
201128;0;13
201129;0;14
201130;0;17
201201;0;17
201202;0;19
201203;0;25
201204;0;28
201205;0;30
201206;0;20
201207;0;17
201208;0;16
201209;0;20
201210;0;16
201211;0;18
201212;0;13
201213;0;16
201214;0;12
201215;0;18
201216;0;18
201217;0;20
201218;0;17
201219;0;8
201220;0;11
201221;0;16
201222;0;17
201223;0;15
201224;0;14
201225;0;11
201226;0;9
201227;0;6
201228;0;13
201229;0;14
201230;0;13
201231;0;17
210101;0;19
210102;0;16
210103;0;14
210104;0;25
210105;0;31
210106;0;23
210107;0;17
210108;0;20
210109;0;12
210110;0;9
210111;0;9
210112;0;13
210113;0;17
210114;0;12
210115;0;13
210116;0;8
210117;0;8
210118;0;15
210119;0;13
210120;0;19
210121;0;16
210122;0;3
210123;0;2
210124;0;1
210125;0;4
210126;0;21
210127;0;14
210128;0;14
210129;0;4
210130;0;12
210131;0;10
210201;0;18
210202;0;16
210203;0;20
210204;0;28
210205;0;31
210206;0;13
210207;0;10
210208;0;16
210209;0;22
210210;0;33
210211;0;6
210212;0;16
210213;0;18
210214;0;13
210215;0;22
210216;0;16
210217;0;16
210218;0;16
210219;0;15
210220;0;14
210221;0;8
210222;0;11
210223;0;17
210224;0;26
210225;0;17
210226;0;8
210227;0;10
210228;0;10
210301;0;13
210302;0;14
210303;0;15
210304;0;17
210305;0;31
210306;0;13
210307;0;7
210308;0;12
210309;0;29
210310;0;NA
210311;0;10
210312;0;12
210313;0;14
210314;0;19
210315;0;22
210316;0;24
210317;0;43
210318;0;35
210319;0;30
210320;0;24
210321;0;22
210322;0;28
210323;0;19
210324;0;27
210325;0;30
210326;0;35
210327;0;28
210328;0;21
210329;0;35
210330;0;28
210331;0;20
210401;0;17
210402;0;19
210403;0;39
210404;0;46
210405;0;32
210406;0;28
210407;0;29
210408;0;27
210409;0;29
210410;0;35
210411;0;24
210412;0;27
210413;0;15
210414;0;20
210415;0;29
210416;0;34
210417;0;50
210418;0;48
210419;0;33
210420;0;20
210421;0;19
210422;0;43
210423;0;43
210424;0;29
210425;0;31
210426;0;28
210427;0;41
210428;0;34
210429;0;48
210430;0;39
210501;0;14
210502;0;44
210503;0;100
210504;0;90
210505;0;115
210506;0;114
210507;0;96
210508;0;47
210509;0;33
210510;0;51
210511;0;116
210512;0;118
210513;0;116
210514;0;91
210515;0;54
210516;0;83
210517;0;160
210518;0;59
210519;0;19
210520;0;30
210521;0;32
210522;0;61
210523;0;57
210524;0;15
210525;0;20
210526;0;21
210527;0;16
210528;0;20
210529;0;61
210530;0;25
210531;0;8
210601;0;19
210602;0;36
210603;0;20
210604;0;48
210605;0;53
210606;0;52
210607;0;28
210608;0;29
210609;0;26
210610;0;NA
210611;0;NA
210612;0;27
210613;0;79
210614;0;90
210615;0;78
210616;0;164
210617;0;173
210618;0;94
210619;0;96
210620;0;78
210621;0;38
210622;0;16
210623;0;15
210624;0;36
210625;0;70
210626;0;59
210627;0;93
210628;0;105
210629;0;182
210630;0;125
210701;0;81
210702;0;55
210703;0;61
210704;0;51
210705;0;62
210706;0;21
210707;0;36
210708;0;26
210709;0;32
210710;0;89
210711;0;132
210712;0;124
210713;0;71
210714;0;35
210715;0;38
210716;0;43
210717;0;109
210718;0;159
210719;0;81
210720;0;75
210721;0;33
210722;0;34
210723;0;57
210724;0;45
210725;0;30
210726;0;82
210727;0;103
210728;0;136
210729;0;160
210730;0;57
210731;0;114
210801;0;89
210802;0;40
210803;0;48
210804;0;78
210805;0;40
210806;0;38
210807;0;42
210808;0;61
210809;0;97
210810;0;92
210811;0;95
210812;0;91
210813;0;49
210814;0;44
210815;0;39
210816;0;19
210817;0;19
210818;0;24
210819;0;13
210820;0;19
210821;0;8
210822;0;27
210823;0;73
210824;0;71
210825;0;14
210826;0;28
210827;0;19
210828;0;12
210829;0;32
210830;0;25
210831;0;52
210901;0;53
210902;0;41
210903;0;32
210904;0;20
210905;0;29
210906;0;19
210907;0;36
210908;0;42
210909;0;39
210910;0;46
210911;0;29
210912;0;15
210913;0;45
210914;0;54
210915;0;44
210916;0;36
210917;0;27
210918;0;36
210919;0;36
210920;0;47
210921;0;43
210922;0;37
210923;0;44
210924;0;41
210925;0;19
210926;0;27
210927;0;33
210928;0;37
210929;0;33
210930;0;15
211001;0;15
211002;0;33
211003;0;55
211004;0;26
211005;0;37
211006;0;46
211007;0;38
211008;0;41
211009;0;27
211010;0;28
211011;0;27
211012;0;30
211013;0;21
211014;0;30
211015;0;36
211016;0;34
211017;0;26
211018;0;17
211019;0;27
211020;0;14
211021;0;17
211022;0;25
211023;0;15
211024;0;16
211025;0;23
211026;0;16
211027;0;17
211028;0;15
211029;0;18
211030;0;23
211031;0;36
211101;0;26
211102;0;25
211103;0;17
211104;0;17
211105;0;16
211106;0;17
211107;0;16
211108;0;15
211109;0;13
211110;0;20
211111;0;24
211112;0;18
211113;0;11
211114;0;13
211115;0;12
211116;0;18
211117;0;16
211118;0;15
211119;0;20
211120;0;15
211121;0;11
211122;0;13
211123;0;23
211124;0;17
211125;0;17
211126;0;20
211127;0;20
211128;0;17
211129;0;18
211130;0;22
211201;0;21
211202;0;24
211203;0;29
211204;0;27
211205;0;32
211206;0;41
211207;0;25
211208;0;27
211209;0;39
211210;0;23
211211;0;15
211212;0;14
211213;0;15
211214;0;15
211215;0;22
211216;0;27
211217;0;22
211218;0;19
211219;0;19
211220;0;24
211221;0;30
211222;0;30
211223;0;12
211224;0;20
211225;0;19
211226;0;20
211227;0;18
211228;0;18
211229;0;13
211230;0;14
211231;0;18
220101;0;20
220102;0;6
220103;0;5
220104;0;16
220105;0;17
220106;0;17
220107;0;14
220108;0;13
220109;0;13
220110;0;16
220111;0;21
220112;0;19
220113;0;16
220114;0;18
220115;0;18
220116;0;10
220117;0;14
220118;0;20
220119;0;17
220120;0;15
220121;0;20
220122;0;13
220123;0;11
220124;0;7
220125;0;14
220126;0;19
220127;0;15
220128;0;1
220129;0;1
220130;0;4
220131;0;14
220201;0;16
220202;0;14
220203;0;15
220204;0;12
220205;0;16
220206;0;18
220207;0;19
220208;0;15
220209;0;32
220210;0;38
220211;0;34
220212;0;45
220213;0;49
220214;0;29
220215;0;32
220216;0;22
220217;0;27
220218;0;23
220219;0;13
220220;0;15
220221;0;56
220222;0;76
220223;0;40
220224;0;18
220225;0;17
220226;0;15
220227;0;12
220228;0;16
220301;0;17
220302;0;11
220303;0;8
220304;0;16
220305;0;14
220306;0;14
220307;0;10
220308;0;17
220309;0;18
220310;0;16
220311;0;20
220312;0;18
220313;0;18
220314;0;22
220315;0;29
220316;0;26
220317;0;15
220318;0;26
220319;0;41
220320;0;30
220321;0;12
220322;0;10
220323;0;17
220324;0;29
220325;0;21
220326;0;19
220327;0;19
220328;0;24
220329;0;25
220330;0;38
220331;0;30
220401;0;26
220402;0;17
220403;0;26
220404;0;40
220405;0;31
220406;0;30
220407;0;26
220408;0;16
220409;0;28
220410;0;23
220411;0;31
220412;0;33
220413;0;56
220414;0;35
220415;0;33
220416;0;23
220417;0;48
220418;0;49
220419;0;34
220420;0;36
220421;0;28
220422;0;14
220423;0;27
220424;0;20
220425;0;17
220426;0;18
220427;0;24
220428;0;65
220429;0;73
220430;0;92
220501;0;71
220502;0;34
220503;0;46
220504;0;23
220505;0;44
220506;0;47
220507;0;25
220508;0;42
220509;0;28
220510;0;30
220511;0;69
220512;0;47
220513;0;72
220514;0;87
220515;0;94
220516;0;93
220517;0;123
220518;0;78
220519;0;25
220520;0;32
220521;0;29
220522;0;35
220523;0;58
220524;0;37
220525;0;NA
220526;0;121
220527;0;138
220528;0;135
220529;0;95
220530;0;133
220531;0;80
220601;0;151
220602;0;78
220603;0;24
220604;0;55
220605;0;15
220606;0;14
220607;0;30
220608;0;33
220609;0;115
220610;0;181
220611;0;149
220612;0;75
220613;0;39
220614;0;43
220615;0;55
220616;0;21
220617;0;73
220618;0;69
220619;0;25
220620;0;36
220621;0;62
220622;0;119
220623;0;52
220624;0;72
220625;0;141
220626;0;95
220627;0;69
220628;0;10
220629;0;28
220630;0;37
220701;0;29
220702;0;31
220703;0;25
220704;0;17
220705;0;18
220706;0;17
220707;0;70
220708;0;24
220709;0;22
220710;0;36
220711;0;29
220712;0;39
220713;0;41
220714;0;45
220715;0;87
220716;0;33
220717;0;29
220718;0;89
220719;0;90
220720;0;29
220721;0;47
220722;0;15
220723;0;44
220724;0;52
220725;0;21
220726;0;16
220727;0;59
220728;0;74
220729;0;44
220730;0;71
220731;0;69
220801;0;81
220802;0;91
220803;0;37
220804;0;39
220805;0;54
220806;0;48
220807;0;29
220808;0;48
220809;0;79
220810;0;41
220811;0;52
220812;0;20
220813;0;19
220814;0;27
220815;0;11
220816;0;15
220817;0;29
220818;0;68
220819;0;70
220820;0;21
220821;0;35
220822;0;36
220823;0;24
220824;0;48
220825;0;74
220826;0;60
220827;0;43
220828;0;92
220829;0;75
220830;0;47
220831;0;33
220901;0;30
220902;0;42
220903;0;39
220904;0;23
220905;0;59
220906;0;38
220907;0;38
220908;0;35
220909;0;41
220910;0;38
220911;0;24
220912;0;35
220913;0;50
220914;0;45
220915;0;33
220916;0;23
220917;0;25
220918;0;31
220919;0;40
220920;0;39
220921;0;22
220922;0;23
220923;0;22
220924;0;27
220925;0;27
220926;0;18
220927;0;29
220928;0;33
220929;0;19
220930;0;17
221001;0;19
221002;0;32
221003;0;23
221004;0;27
221005;0;24
221006;0;11
221007;0;18
221008;0;36
221009;0;30
221010;0;15
221011;0;19
221012;0;17
221013;0;34
221014;0;26
221015;0;22
221016;0;14
221017;0;26
221018;0;31
221019;0;20
221020;0;23
221021;0;19
221022;0;27
221023;0;23
221024;0;24
221025;0;18
221026;0;11
221027;0;17
221028;0;12
221029;0;NA
221030;0;20
221031;0;20
221101;0;21
221102;0;32
221103;0;21
221104;0;21
221105;0;26
221106;0;16
221107;0;20
221108;0;22
221109;0;24
221110;0;10
221111;0;10
221112;0;9
221113;0;8
221114;0;16
221115;0;17
221116;0;15
221117;0;11
221118;0;11
221119;0;15
221120;0;17
221121;0;23
221122;0;20
221123;0;9
221124;0;19
221125;0;29
221126;0;27
221127;0;29
221128;0;31
221129;0;14
221130;0;24
221201;0;23
221202;0;19
221203;0;14
221204;0;15
221205;0;18
221206;0;23
221207;0;29
221208;0;12
221209;0;12
221210;0;18
221211;0;15
221212;0;15
221213;0;15
221214;0;15
221215;0;22
221216;0;27
221217;0;20
221218;0;20
221219;0;74
221220;0;30
221221;0;29
221222;0;NA
221223;0;NA
221224;0;NA
221225;0;NA
221226;0;NA
221227;0;NA
221228;0;NA
221229;0;NA
221230;0;NA
221231;0;NA
230101;0;NA
230102;0;NA
230103;0;NA
230104;0;NA
230105;0;NA
230106;0;NA
230107;0;NA
230108;0;NA
230109;0;NA
230110;0;NA
230111;0;NA
230112;0;NA
230113;0;NA
230114;0;NA
230115;0;NA
230116;0;NA
230117;0;NA
230118;0;NA
230119;0;NA
230120;0;NA
230121;0;16
230122;0;14
230123;0;22
230124;0;14
230125;0;NA
230126;0;NA
230127;0;7
230128;0;2
230129;0;1
230130;0;15
230131;0;29
230201;0;NA
230202;0;35
230203;0;36
230204;0;40
230205;0;20
230206;0;26
230207;0;37
230208;0;23
230209;0;20
230210;0;15
230211;0;14
230212;0;14
230213;0;13
230214;0;21
230215;0;19
230216;0;45
230217;0;45
230218;0;30
230219;0;20
230220;0;25
230221;0;33
230222;0;38
230223;0;22
230224;0;24
230225;0;15
230226;0;23
230227;0;21
230228;0;18
230301;0;28
230302;0;34
230303;0;17
230304;0;24
230305;0;19
230306;0;52
230307;0;13
230308;0;9
230309;0;21
230310;0;30
230311;0;18
230312;0;8
230313;0;15
230314;0;22
230315;0;13
230316;0;11
230317;0;14
230318;0;10
230319;0;10
230320;0;13
230321;0;26
230322;0;21
230323;0;22
230324;0;21
230325;0;23
230326;0;21
230327;0;37
230328;0;21
230329;0;15
230330;0;26
230331;0;36
230401;0;50
230402;0;15
230403;0;25
230404;0;37
230405;0;41
230406;0;20
230407;0;30
230408;0;33
230409;0;48
230410;0;45
230411;0;12
230412;0;18
230413;0;26
230414;0;23
230415;0;32
230416;0;22
230417;0;37
230418;0;33
230419;0;21
230420;0;18
230421;0;27
230422;0;12
230423;0;21
230424;0;20
230425;0;44
230426;0;32
230427;0;40
230428;0;13
230429;0;10
230430;0;26
230501;0;50
230502;0;55
230503;0;33
230504;0;52
230505;0;32
230506;0;40
230507;0;34
230508;0;59
230509;0;42
230510;0;63
230511;0;80
230512;0;56
230513;0;39
230514;0;59
230515;0;50
230516;0;20
230517;0;31
230518;0;30
230519;0;67
230520;0;58
230521;0;17
230522;0;22
230523;0;18
230524;0;25
230525;0;20
230526;0;32
230527;0;51
230528;0;100
230529;0;107
230530;0;65
230531;0;66
230601;0;29
230602;0;26
230603;0;30
230604;0;92
230605;0;52
230606;0;59
230607;0;57
230608;0;14
230609;0;20
230610;0;69
