FECHA (YYMMDD);HORA (HHMM);
220422;0;0,53
220423;0;0,52
220424;0;0,58
220425;0;0,45
220426;0;0,63
220427;0;0,82
220428;0;1,05
220429;0;1,44
220430;0;1,58
220501;0;1,64
220502;0;2,34
220503;0;1,2
220504;0;1,24
220505;0;1,12
220506;0;1
220507;0;0,74
220508;0;1,05
220509;0;1,07
220510;0;0,91
220511;0;1,48
220512;0;1
220513;0;1,6
220514;0;1,18
220515;0;1,15
220516;0;2,19
220517;0;2,49
220518;0;1,89
220519;0;0,79
220520;0;0,69
220521;0;0,63
220522;0;1,08
220523;0;1
220524;0;1,55
220525;0;1,09
220526;0;1,52
220527;0;1,43
220528;0;1,82
220529;0;1,4
220530;0;1,78
220531;0;2,7
220601;0;1,03
220602;0;1,23
220603;0;1,24
220604;0;1,06
220605;0;0,85
220606;0;0,61
220607;0;1,14
220608;0;0,99
220609;0;1,86
220610;0;1,08
220611;0;1,53
220612;0;1,07
220613;0;1,04
220614;0;1,16
220615;0;1,42
220616;0;0,85
220617;0;1,2
220618;0;0,66
220619;0;0,63
220620;0;0,82
220621;0;0,91
220622;0;1,61
220623;0;1
220624;0;0,93
220625;0;1,14
220626;0;NA
220627;0;2,53
220628;0;0,85
220629;0;1,16
220630;0;1,47
220701;0;1,16
220702;0;1,31
220703;0;1,03
220704;0;0,84
220705;0;0,84
220706;0;0,88
220707;0;0,87
220708;0;0,89
220709;0;1,03
220710;0;1,01
220711;0;1,04
220712;0;1,4
220713;0;1,49
220714;0;1,26
220715;0;1,84
220716;0;1,22
220717;0;1,52
220718;0;1,55
220719;0;0,97
220720;0;1,2
220721;0;1,31
220722;0;0,47
220723;0;0,55
220724;0;1,13
220725;0;0,86
220726;0;0,91
220727;0;1,24
220728;0;0,66
220729;0;0,74
220730;0;0,95
220731;0;1,62
220801;0;1,23
220802;0;1,17
220803;0;0,77
220804;0;0,89
220805;0;0,64
220806;0;0,62
220807;0;0,69
220808;0;1,24
220809;0;1,1
220810;0;1,13
220811;0;0,79
220812;0;0,63
220813;0;0,56
220814;0;0,67
220815;0;0,61
220816;0;0,77
220817;0;1,42
220818;0;1,12
220819;0;1
220820;0;0,84
220821;0;0,48
220822;0;1,13
220823;0;0,61
220824;0;1,24
220825;0;1,14
220826;0;0,87
220827;0;1,1
220828;0;0,73
220829;0;1,13
220830;0;1,11
220831;0;0,64
220901;0;0,72
220902;0;0,68
220903;0;0,63
220904;0;0,79
220905;0;1,04
220906;0;0,87
220907;0;0,51
220908;0;0,65
220909;0;1,07
220910;0;0,71
220911;0;0,83
220912;0;0,82
220913;0;0,77
220914;0;0,53
220915;0;0,54
220916;0;0,87
220917;0;0,92
220918;0;0,76
220919;0;0,77
220920;0;0,88
220921;0;0,64
220922;0;0,5
220923;0;0,59
220924;0;0,68
220925;0;0,69
220926;0;0,64
220927;0;0,52
220928;0;0,46
220929;0;0,68
220930;0;0,31
221001;0;0,21
221002;0;0,32
221003;0;0,16
221004;0;0,29
221005;0;0,31
221006;0;0,19
221007;0;0,36
221008;0;0,6
221009;0;0,24
221010;0;0,26
221011;0;0,36
221012;0;0,32
221013;0;0,3
221014;0;0,19
221015;0;0,17
221016;0;0,19
221017;0;0,28
221018;0;0,22
221019;0;0,17
221020;0;0,19
221021;0;0,21
221022;0;0,21
221023;0;0,19
221024;0;0,28
221025;0;0,25
221026;0;0,23
221027;0;0,26
221028;0;0,31
221029;0;0,29
221030;0;0,31
221031;0;0,22
221101;0;0,21
221102;0;0,31
221103;0;0,26
221104;0;0,26
221105;0;0,23
221106;0;0,2
221107;0;0,18
221108;0;0,15
221109;0;NA
221110;0;0,58
221111;0;0,47
221112;0;0,41
221113;0;0,26
221114;0;0,22
221115;0;0,25
221116;0;0,23
221117;0;0,15
221118;0;0,15
221119;0;0,16
221120;0;0,18
221121;0;0,17
221122;0;0,17
221123;0;0,16
221124;0;0,17
221125;0;0,19
221126;0;0,18
221127;0;0,33
221128;0;0,26
221129;0;0,21
221130;0;0,19
221201;0;0,13
221202;0;0,1
221203;0;0,1
221204;0;0,1
221205;0;0,1
221206;0;0,1
221207;0;0,1
221208;0;0,1
221209;0;0,1
221210;0;0,1
221211;0;0,1
221212;0;0,1
221213;0;0,1
221214;0;0,1
221215;0;0,1
221216;0;NA
221217;0;NA
221218;0;NA
221219;0;NA
221220;0;NA
221221;0;NA
221222;0;NA
221223;0;NA
221224;0;NA
221225;0;NA
221226;0;NA
221227;0;NA
221228;0;NA
221229;0;NA
221230;0;NA
221231;0;NA
230101;0;NA
230102;0;NA
230103;0;NA
230104;0;NA
230105;0;NA
230106;0;NA
230107;0;NA
230108;0;NA
230109;0;NA
230110;0;NA
230111;0;NA
230112;0;NA
230113;0;NA
230114;0;NA
230115;0;NA
230116;0;NA
230117;0;NA
230118;0;NA
230119;0;NA
230120;0;NA
230121;0;NA
230122;0;NA
230123;0;NA
230124;0;NA
230125;0;NA
230126;0;NA
230127;0;NA
230128;0;NA
230129;0;NA
230130;0;NA
230131;0;NA
230201;0;NA
230202;0;NA
230203;0;NA
230204;0;NA
230205;0;NA
230206;0;NA
230207;0;NA
230208;0;NA
230209;0;NA
230210;0;NA
230211;0;NA
230212;0;NA
230213;0;NA
230214;0;NA
230215;0;NA
230216;0;NA
230217;0;NA
230218;0;NA
230219;0;NA
230220;0;NA
230221;0;NA
230222;0;NA
230223;0;NA
230224;0;NA
230225;0;0,33
230226;0;0,39
230227;0;0,37
230228;0;0,42
230301;0;0,42
230302;0;0,48
230303;0;0,38
230304;0;0,43
230305;0;0,47
230306;0;0,35
230307;0;0,39
230308;0;0,31
230309;0;NA
230310;0;0,85
230311;0;0,64
230312;0;0,52
230313;0;0,58
230314;0;0,48
230315;0;0,18
230316;0;0,3
230317;0;0,22
230318;0;0,19
230319;0;0,11
230320;0;0,12
230321;0;0,11
230322;0;0,13
230323;0;0,12
230324;0;0,33
230325;0;0,19
230326;0;0,21
230327;0;0,22
230328;0;0,5
230329;0;0,62
230330;0;0,51
230331;0;0,34
230401;0;0,6
230402;0;0,26
230403;0;0,39
230404;0;0,41
230405;0;0,31
230406;0;0,24
230407;0;0,34
230408;0;0,48
230409;0;0,69
230410;0;0,75
230411;0;0,28
230412;0;0,22
230413;0;0,48
230414;0;0,31
230415;0;0,19
230416;0;0,51
230417;0;0,51
230418;0;0,35
230419;0;0,29
230420;0;0,22
230421;0;0,28
230422;0;0,48
230423;0;0,46
230424;0;0,27
230425;0;0,46
230426;0;0,47
230427;0;0,46
230428;0;0,14
230429;0;0,35
230430;0;0,56
230501;0;0,7
230502;0;0,51
230503;0;0,79
230504;0;1,67
230505;0;0,4
230506;0;0,26
230507;0;0,88
230508;0;0,76
230509;0;1,19
230510;0;0,85
230511;0;0,68
230512;0;0,85
230513;0;0,93
230514;0;0,86
230515;0;0,39
230516;0;0,87
230517;0;0,92
230518;0;0,48
230519;0;0,89
230520;0;0,63
230521;0;0,33
230522;0;0,44
230523;0;0,24
230524;0;0,28
230525;0;0,39
230526;0;1,21
230527;0;0,57
230528;0;0,67
230529;0;0,75
230530;0;0,96
230531;0;1,01
230601;0;0,51
230602;0;0,29
230603;0;0,68
230604;0;1,17
230605;0;0,66
230606;0;0,95
230607;0;0,88
230608;0;0,76
230609;0;0,66
230610;0;1,68
230611;0;1,48
230612;0;1,21
230613;0;0,75
230614;0;1,07
230615;0;0,66
230616;0;0,78
230617;0;1,11
230618;0;0,76
230619;0;0,99
230620;0;1,75
230621;0;1,37
230622;0;0,36
230623;0;0,55
230624;0;1,03
230625;0;0,31
230626;0;0,45
230627;0;0,56
230628;0;1,02
230629;0;1,05
230630;0;1,55
230701;0;0,74
230702;0;0,32
230703;0;0,26
230704;0;0,34
230705;0;0,61
230706;0;1,52
230707;0;0,85
230708;0;0,49
230709;0;1,11
230710;0;0,92
230711;0;1,05
230712;0;1,91
230713;0;1,03
230714;0;1,43
230715;0;1,29
230716;0;1,43
230717;0;1,64
230718;0;1,16
230719;0;0,93
230720;0;0,58
230721;0;0,5
230722;0;0,88
230723;0;1,31
230724;0;0,97
230725;0;0,89
230726;0;2
230727;0;1,09
230728;0;1,37
230729;0;0,62
230730;0;1,34
230731;0;0,6
230801;0;0,72
230802;0;1,33
230803;0;0,9
230804;0;1,64
230805;0;0,99
230806;0;1,76
230807;0;2,06
230808;0;1,96
230809;0;1,11
230810;0;0,74
230811;0;1,43
230812;0;1,3
230813;0;0,59
230814;0;0,49
230815;0;0,72
230816;0;0,77
230817;0;1,04
230818;0;1,14
230819;0;0,82
230820;0;0,68
230821;0;0,62
230822;0;0,78
230823;0;1,32
230824;0;1,1
230825;0;1,19
230826;0;1,51
230827;0;1,38
230828;0;0,93
230829;0;1,01
230830;0;0,9
230831;0;1,17
230901;0;NA
230902;0;NA
230903;0;NA
230904;0;NA
230905;0;NA
230906;0;NA
230907;0;NA
230908;0;NA
230909;0;NA
230910;0;NA
230911;0;NA
230912;0;NA
230913;0;NA
230914;0;NA
230915;0;NA
230916;0;NA
230917;0;NA
230918;0;NA
230919;0;NA
230920;0;NA
230921;0;NA
230922;0;NA
230923;0;NA
230924;0;NA
230925;0;NA
230926;0;NA
230927;0;NA
230928;0;NA
230929;0;NA
230930;0;NA
231001;0;NA
231002;0;NA
231003;0;NA
231004;0;NA
231005;0;NA
231006;0;NA
231007;0;0,92
231008;0;0,67
231009;0;0,51
231010;0;0,58
231011;0;0,47
231012;0;0,52
231013;0;0,68
231014;0;0,77
231015;0;0,65
231016;0;0,8
231017;0;0,5
231018;0;0,53
231019;0;0,62
231020;0;0,56
231021;0;0,58
231022;0;0,51
231023;0;0,52
231024;0;0,5
231025;0;0,48
231026;0;0,52
231027;0;0,47
231028;0;0,52
231029;0;0,56
231030;0;0,78
231031;0;0,74
231101;0;0,62
231102;0;0,63
231103;0;0,67
231104;0;0,65
231105;0;0,53
231106;0;0,7
231107;0;0,6
231108;0;0,68
231109;0;0,54
231110;0;0,59
231111;0;0,71
231112;0;0,97
231113;0;0,87
231114;0;0,88
231115;0;0,73
231116;0;0,58
231117;0;0,66
231118;0;0,65
231119;0;0,55
231120;0;0,59
231121;0;0,56
231122;0;0,71
231123;0;0,58
231124;0;0,57
231125;0;0,57
231126;0;0,56
231127;0;0,57
231128;0;0,55
231129;0;0,61
231130;0;0,6
231201;0;0,63
231202;0;0,75
231203;0;0,62
231204;0;0,53
231205;0;0,44
231206;0;0,45
231207;0;0,46
231208;0;0,43
231209;0;0,46
231210;0;0,45
231211;0;0,46
231212;0;0,47
231213;0;0,46
231214;0;0,47
231215;0;0,45
231216;0;0,59
231217;0;0,66
231218;0;0,49
231219;0;0,49
231220;0;0,49
231221;0;0,5
231222;0;0,49
231223;0;0,48
231224;0;0,5
231225;0;0,48
231226;0;0,5
231227;0;0,5
231228;0;0,37
231229;0;0,17
231230;0;0,16
231231;0;0,17
240101;0;0,17
240102;0;0,17
240103;0;0,15
240104;0;0,16
240105;0;0,15
240106;0;0,16
240107;0;0,16
240108;0;0,18
240109;0;0,17
240110;0;0,17
240111;0;0,2
240112;0;0,24
240113;0;0,22
240114;0;0,24
240115;0;0,23
240116;0;0,23
240117;0;0,21
240118;0;0,21
240119;0;0,2
240120;0;0,2
240121;0;0,2
240122;0;0,26
240123;0;0,28
240124;0;0,26
240125;0;0,28
240126;0;0,23
240127;0;0,27
240128;0;0,26
240129;0;0,25
240130;0;0,26
240131;0;0,26
240201;0;0,26
240202;0;0,24
240203;0;0,25
240204;0;0,26
240205;0;0,23
240206;0;0,26
240207;0;0,25
240208;0;0,23
240209;0;0,26
240210;0;0,3
240211;0;0,27
240212;0;0,25
240213;0;0,3
240214;0;0,32
240215;0;0,31
240216;0;0,31
240217;0;0,31
240218;0;0,28
240219;0;NA
240220;0;0,49
240221;0;0,37
240222;0;0,37
240223;0;0,37
240224;0;0,41
240225;0;0,42
240226;0;0,46
240227;0;0,46
240228;0;0,45
240229;0;0,44
240301;0;0,46
240302;0;0,46
240303;0;0,46
240304;0;0,49
240305;0;0,55
240306;0;0,49
240307;0;0,52
240308;0;0,46
240309;0;0,52
240310;0;0,55
240311;0;0,52
240312;0;0,53
240313;0;0,62
240314;0;0,75
240315;0;0,64
240316;0;0,64
240317;0;0,92
240318;0;0,7
240319;0;0,62
240320;0;0,67
240321;0;0,76
240322;0;0,72
240323;0;0,6
240324;0;0,58
240325;0;0,52
240326;0;0,4
240327;0;0,47
240328;0;0,54
240329;0;0,42
240330;0;0,55
240331;0;0,6
240401;0;0,63
240402;0;0,49
240403;0;0,7
240404;0;0,62
240405;0;0,5
240406;0;0,67
240407;0;0,47
240408;0;0,6
240409;0;0,51
240410;0;1,02
240411;0;1,22
240412;0;0,88
240413;0;0,58
240414;0;0,77
240415;0;0,61
240416;0;0,76
240417;0;1,16
240418;0;0,83
240419;0;0,72
240420;0;1,05
240421;0;0,73
240422;0;0,75
240423;0;1,25
240424;0;1,12
240425;0;0,57
240426;0;0,92
240427;0;1
240428;0;0,53
240429;0;0,6
240430;0;1,24
240501;0;1,44
240502;0;1,57
240503;0;0,78
240504;0;0,87
240505;0;1,07
240506;0;0,63
240507;0;1,41
240508;0;1,05
240509;0;0,74
240510;0;1,45
240511;0;1,12
240512;0;1,69
240513;0;2,16
240514;0;1,89
240515;0;1,93
240516;0;2,51
240517;0;1,34
240518;0;1,2
240519;0;1,15
240520;0;0,8
240521;0;1,18
240522;0;1,66
240523;0;2,84
240524;0;1,55
240525;0;2,31
240526;0;2,55
240527;0;3,13
240528;0;1,42
240529;0;1,53
240530;0;0,96
240531;0;1,32
240601;0;1,42
240602;0;1,45
240603;0;1,66
240604;0;1,39
240605;0;0,84
240606;0;0,6
240607;0;1,12
240608;0;0,79
240609;0;0,37
240610;0;0,36
240611;0;0,44
240612;0;0,36
240613;0;0,51
240614;0;0,77
240615;0;0,96
240616;0;0,91
240617;0;0,37
240618;0;1,96
240619;0;1,31
240620;0;0,46
240621;0;0,66
240622;0;0,57
240623;0;1,77
240624;0;0,9
240625;0;0,59
240626;0;0,45
240627;0;1,19
240628;0;1,31
240629;0;1,24
240630;0;0,81
240701;0;0,64
240702;0;1,02
240703;0;1,5
240704;0;1,24
240705;0;1,12
240706;0;1,61
240707;0;0,78
240708;0;0,5
240709;0;0,82
240710;0;1,11
240711;0;0,87
240712;0;0,84
240713;0;2,12
240714;0;1
240715;0;1,17
240716;0;1,53
240717;0;0,95
240718;0;1,43
240719;0;0,78
240720;0;0,73
240721;0;1,04
240722;0;0,94
240723;0;0
240724;0;0,66
240725;0;1,03
240726;0;0,9
240727;0;NA
240728;0;NA
240729;0;1,3
240730;0;1,79
240731;0;1,36
240801;0;0,34
240802;0;0,36
240803;0;0,45
240804;0;0,49
240805;0;0,58
240806;0;1,19
240807;0;0,77
240808;0;0,67
240809;0;0,48
240810;0;0,49
240811;0;1,05
240812;0;1,35
240813;0;1,46
240814;0;1
240815;0;1,04
240816;0;1,09
240817;0;1,31
240818;0;1,76
240819;0;1,28
240820;0;1,26
240821;0;1,04
240822;0;1,08
240823;0;1,09
240824;0;1,33
240825;0;1,13
240826;0;1,09
240827;0;1,24
240828;0;0,56
240829;0;0,62
240830;0;1,6
240831;0;1,34
240901;0;0,57
240902;0;0,58
240903;0;0,68
240904;0;1,05
240905;0;1,12
240906;0;0,65
240907;0;0,81
240908;0;1,18
240909;0;0,71
240910;0;0,89
240911;0;0,84
240912;0;0,82
240913;0;0,94
240914;0;0,88
240915;0;0,93
240916;0;0,87
240917;0;1,08
240918;0;0,86
240919;0;0,53
240920;0;0,5
240921;0;0,53
240922;0;0,6
240923;0;1,05
240924;0;1,11
240925;0;1,32
240926;0;0,56
240927;0;0,35
240928;0;0,28
240929;0;0,16
240930;0;0,21
241001;0;0,47
241002;0;0,54
241003;0;0,27
241004;0;0,42
241005;0;0,25
241006;0;0,35
241007;0;0,19
241008;0;0,21
241009;0;0,17
241010;0;0,26
241011;0;0,33
241012;0;0,5
241013;0;0,36
241014;0;0,41
241015;0;0,5
241016;0;0,46
241017;0;0,33
241018;0;0,26
241019;0;0,26
241020;0;0,29
241021;0;0,48
241022;0;0,21
241023;0;0,28
241024;0;0,37
241025;0;0,54
241026;0;0,26
241027;0;0,25
241028;0;0,25
241029;0;0,25
241030;0;0,26
241031;0;0,27
241101;0;0,26
241102;0;0,38
241103;0;0,4
241104;0;0,35
241105;0;0,3
241106;0;0,39
241107;0;0,31
241108;0;0,33
241109;0;0,38
241110;0;0,43
241111;0;0,54
241112;0;0,45
241113;0;0,45
241114;0;0,42
241115;0;0,59
241116;0;0,61
241117;0;0,51
241118;0;0,46
241119;0;0,49
241120;0;0,53
241121;0;0,51
241122;0;0,5
241123;0;0,17
241124;0;0,15
241125;0;0,23
241126;0;0,26
241127;0;0,27
241128;0;0,19
241129;0;0,15
241130;0;0,15
241201;0;0,18
241202;0;0,18
241203;0;0,18
241204;0;0,23
241205;0;0,2
241206;0;0,23
241207;0;0,23
241208;0;0,21
241209;0;0,23
241210;0;0,25
241211;0;0,3
241212;0;0,23
241213;0;0,2
241214;0;0,21
241215;0;0,21
241216;0;0,21
241217;0;0,22
241218;0;0,24
241219;0;0,27
241220;0;0,3
241221;0;0,27
241222;0;0,24
241223;0;0,23
241224;0;0,25
241225;0;0,23
241226;0;0,23
241227;0;0,22
241228;0;0,23
241229;0;0,21
241230;0;0,24
241231;0;0,32
