FECHA (YYMMDD);HORA (HHMM);
180717;0;109
180718;0;133
180719;0;205
180720;0;79
180721;0;68
180722;0;113
180723;0;67
180724;0;73
180725;0;44
180726;0;34
180727;0;122
180728;0;131
180729;0;202
180730;0;188
180731;0;196
180801;0;175
180802;0;74
180803;0;54
180804;0;20
180805;0;23
180806;0;51
180807;0;142
180808;0;118
180809;0;156
180810;0;76
180811;0;62
180812;0;35
180813;0;83
180814;0;97
180815;0;91
180816;0;38
180817;0;55
180818;0;121
180819;0;42
180820;0;104
180821;0;124
180822;0;82
180823;0;107
180824;0;66
180825;0;58
180826;0;51
180827;0;41
180828;0;18
180829;0;27
180830;0;38
180831;0;73
180901;0;57
180902;0;51
180903;0;63
180904;0;64
180905;0;34
180906;0;62
180907;0;99
180908;0;82
180909;0;48
180910;0;79
180911;0;74
180912;0;NA
180913;0;NA
180914;0;53
180915;0;50
180916;0;15
180917;0;37
180918;0;28
180919;0;17
180920;0;16
180921;0;18
180922;0;22
180923;0;31
180924;0;24
180925;0;43
180926;0;52
180927;0;34
180928;0;20
180929;0;21
180930;0;51
181001;0;53
181002;0;73
181003;0;80
181004;0;23
181005;0;32
181006;0;31
181007;0;21
181008;0;33
181009;0;50
181010;0;27
181011;0;25
181012;0;51
181013;0;36
181014;0;17
181015;0;17
181016;0;14
181017;0;34
181018;0;45
181019;0;30
181020;0;25
181021;0;34
181022;0;23
181023;0;26
181024;0;32
181025;0;23
181026;0;23
181027;0;14
181028;0;11
181029;0;16
181030;0;35
181031;0;21
181101;0;31
181102;0;23
181103;0;18
181104;0;22
181105;0;39
181106;0;18
181107;0;26
181108;0;18
181109;0;20
181110;0;25
181111;0;24
181112;0;20
181113;0;18
181114;0;21
181115;0;25
181116;0;33
181117;0;19
181118;0;19
181119;0;19
181120;0;13
181121;0;18
181122;0;31
181123;0;17
181124;0;15
181125;0;13
181126;0;16
181127;0;NA
181128;0;15
181129;0;16
181130;0;15
181201;0;20
181202;0;16
181203;0;23
181204;0;28
181205;0;24
181206;0;26
181207;0;27
181208;0;20
181209;0;16
181210;0;16
181211;0;12
181212;0;11
181213;0;15
181214;0;14
181215;0;13
181216;0;8
181217;0;19
181218;0;21
181219;0;13
181220;0;4
181221;0;3
181222;0;7
181223;0;14
181224;0;11
181225;0;9
181226;0;11
181227;0;8
181228;0;9
181229;0;14
181230;0;14
181231;0;14
190101;0;11
190102;0;10
190103;0;7
190104;0;14
190105;0;12
190106;0;11
190107;0;9
190108;0;15
190109;0;12
190110;0;10
190111;0;13
190112;0;11
190113;0;12
190114;0;16
190115;0;12
190116;0;11
190117;0;20
190118;0;20
190119;0;11
190120;0;7
190121;0;12
190122;0;15
190123;0;19
190124;0;19
190125;0;18
190126;0;17
190127;0;11
190128;0;16
190129;0;15
190130;0;15
190131;0;17
190201;0;30
190202;0;30
190203;0;32
190204;0;24
190205;0;14
190206;0;20
190207;0;19
190208;0;18
190209;0;12
190210;0;10
190211;0;13
190212;0;26
190213;0;24
190214;0;22
190215;0;18
190216;0;18
190217;0;8
190218;0;5
190219;0;6
190220;0;13
190221;0;12
190222;0;7
190223;0;8
190224;0;11
190225;0;15
190226;0;13
190227;0;17
190228;0;15
190301;0;13
190302;0;12
190303;0;12
190304;0;12
190305;0;15
190306;0;6
190307;0;13
190308;0;11
190309;0;16
190310;0;19
190311;0;21
190312;0;14
190313;0;13
190314;0;15
190315;0;13
190316;0;13
190317;0;12
190318;0;20
190319;0;24
190320;0;17
190321;0;23
190322;0;12
190323;0;15
190324;0;11
190325;0;16
190326;0;24
190327;0;32
190328;0;23
190329;0;30
190330;0;27
190331;0;8
190401;0;15
190402;0;19
190403;0;26
190404;0;80
190405;0;33
190406;0;40
190407;0;NA
190408;0;NA
190409;0;31
190410;0;16
190411;0;28
190412;0;75
190413;0;25
190414;0;43
190415;0;58
190416;0;32
190417;0;20
190418;0;80
190419;0;71
190420;0;26
190421;0;38
190422;0;25
190423;0;35
190424;0;66
190425;0;127
190426;0;87
190427;0;27
190428;0;41
190429;0;78
190430;0;80
190501;0;12
190502;0;31
190503;0;35
190504;0;18
190505;0;38
190506;0;50
190507;0;41
190508;0;44
190509;0;73
190510;0;52
190511;0;20
190512;0;48
190513;0;53
190514;0;185
190515;0;159
190516;0;83
190517;0;65
190518;0;36
190519;0;42
190520;0;23
190521;0;30
190522;0;36
190523;0;29
190524;0;68
190525;0;54
190526;0;133
190527;0;81
190528;0;61
190529;0;47
190530;0;15
190531;0;34
190601;0;19
190602;0;39
190603;0;40
190604;0;14
190605;0;24
190606;0;41
190607;0;25
190608;0;12
190609;0;57
190610;0;76
190611;0;63
190612;0;75
190613;0;116
190614;0;66
190615;0;43
190616;0;138
190617;0;134
190618;0;58
190619;0;108
190620;0;47
190621;0;19
190622;0;15
190623;0;22
190624;0;65
190625;0;23
190626;0;27
190627;0;30
190628;0;28
190629;0;42
190630;0;72
190701;0;NA
190702;0;62
190703;0;54
190704;0;111
190705;0;61
190706;0;47
190707;0;112
190708;0;46
190709;0;28
190710;0;17
190711;0;28
190712;0;28
190713;0;18
190714;0;97
190715;0;92
190716;0;20
190717;0;33
190718;0;38
190719;0;35
190720;0;64
190721;0;70
190722;0;74
190723;0;131
190724;0;87
190725;0;151
190726;0;136
190727;0;96
190728;0;60
190729;0;11
190730;0;21
190731;0;27
190801;0;63
190802;0;NA
190803;0;79
190804;0;52
190805;0;23
190806;0;83
190807;0;87
190808;0;59
190809;0;117
190810;0;29
190811;0;67
190812;0;97
190813;0;51
190814;0;191
190815;0;153
190816;0;28
190817;0;34
190818;0;50
190819;0;66
190820;0;147
190821;0;63
190822;0;80
190823;0;48
190824;0;44
190825;0;54
190826;0;49
190827;0;42
190828;0;33
190829;0;47
190830;0;82
190831;0;102
190901;0;144
190902;0;43
190903;0;26
190904;0;53
190905;0;78
190906;0;79
190907;0;48
190908;0;20
190909;0;43
190910;0;52
190911;0;61
190912;0;40
190913;0;38
190914;0;27
190915;0;73
190916;0;67
190917;0;56
190918;0;56
190919;0;72
190920;0;42
190921;0;51
190922;0;36
190923;0;28
190924;0;14
190925;0;12
190926;0;16
190927;0;17
190928;0;13
190929;0;25
190930;0;27
191001;0;34
191002;0;49
191003;0;30
191004;0;55
191005;0;33
191006;0;23
191007;0;55
191008;0;54
191009;0;52
191010;0;22
191011;0;28
191012;0;20
191013;0;18
191014;0;41
191015;0;45
191016;0;41
191017;0;33
191018;0;23
191019;0;18
191020;0;15
191021;0;36
191022;0;22
191023;0;23
191024;0;31
191025;0;15
191026;0;28
191027;0;23
191028;0;15
191029;0;37
191030;0;41
191031;0;19
191101;0;29
191102;0;27
191103;0;18
191104;0;33
191105;0;30
191106;0;28
191107;0;21
191108;0;21
191109;0;16
191110;0;10
191111;0;10
191112;0;9
191113;0;16
191114;0;19
191115;0;17
191116;0;15
191117;0;23
191118;0;14
191119;0;24
191120;0;15
191121;0;15
191122;0;16
191123;0;18
191124;0;13
191125;0;14
191126;0;15
191127;0;19
191128;0;14
191129;0;19
191130;0;13
191201;0;8
191202;0;12
191203;0;17
191204;0;27
191205;0;38
191206;0;14
191207;0;11
191208;0;7
191209;0;11
191210;0;11
191211;0;11
191212;0;10
191213;0;12
191214;0;12
191215;0;11
191216;0;13
191217;0;14
191218;0;5
191219;0;14
191220;0;12
191221;0;10
191222;0;9
191223;0;4
191224;0;2
191225;0;1
191226;0;5
191227;0;14
191228;0;10
191229;0;15
191230;0;15
191231;0;15
200101;0;12
200102;0;12
200103;0;10
200104;0;12
200105;0;10
200106;0;13
200107;0;12
200108;0;13
200109;0;11
200110;0;11
200111;0;9
200112;0;7
200113;0;12
200114;0;12
200115;0;14
200116;0;22
200117;0;17
200118;0;15
200119;0;19
200120;0;17
200121;0;25
200122;0;17
200123;0;11
200124;0;12
200125;0;13
200126;0;8
200127;0;13
200128;0;14
200129;0;20
200130;0;15
200131;0;6
200201;0;7
200202;0;12
200203;0;17
200204;0;8
200205;0;9
200206;0;12
200207;0;13
200208;0;14
200209;0;12
200210;0;14
200211;0;15
200212;0;15
200213;0;12
200214;0;10
200215;0;9
200216;0;9
200217;0;15
200218;0;10
200219;0;21
200220;0;27
200221;0;34
200222;0;28
200223;0;19
200224;0;14
200225;0;13
200226;0;17
200227;0;15
200228;0;13
200229;0;16
200301;0;11
200302;0;18
200303;0;18
200304;0;18
200305;0;16
200306;0;14
200307;0;14
200308;0;13
200309;0;12
200310;0;19
200311;0;8
200312;0;12
200313;0;12
200314;0;11
200315;0;10
200316;0;15
200317;0;12
200318;0;14
200319;0;18
200320;0;7
200321;0;10
200322;0;17
200323;0;21
200324;0;10
200325;0;10
200326;0;13
200327;0;12
200328;0;19
200329;0;17
200330;0;14
200331;0;17
200401;0;21
200402;0;14
200403;0;11
200404;0;21
200405;0;40
200406;0;23
200407;0;20
200408;0;46
200409;0;61
200410;0;39
200411;0;38
200412;0;66
200413;0;66
200414;0;76
200415;0;68
200416;0;43
200417;0;30
200418;0;22
200419;0;42
200420;0;39
200421;0;88
200422;0;96
200423;0;90
200424;0;32
200425;0;41
200426;0;53
200427;0;28
200428;0;75
200429;0;53
200430;0;31
200501;0;59
200502;0;31
200503;0;22
200504;0;77
200505;0;78
200506;0;53
200507;0;104
200508;0;49
200509;0;21
200510;0;43
200511;0;102
200512;0;59
200513;0;33
200514;0;23
200515;0;15
200516;0;51
200517;0;64
200518;0;46
200519;0;45
200520;0;51
200521;0;57
200522;0;127
200523;0;69
200524;0;77
200525;0;53
200526;0;54
200527;0;118
200528;0;140
200529;0;41
200530;0;115
200531;0;66
200601;0;93
200602;0;30
200603;0;87
200604;0;54
200605;0;26
200606;0;94
200607;0;42
200608;0;45
200609;0;14
200610;0;10
200611;0;25
200612;0;95
200613;0;134
200614;0;49
200615;0;57
200616;0;55
200617;0;26
200618;0;22
200619;0;24
200620;0;67
200621;0;64
200622;0;29
200623;0;40
200624;0;68
200625;0;60
200626;0;38
200627;0;43
200628;0;NA
200629;0;NA
200630;0;31
200701;0;30
200702;0;41
200703;0;55
200704;0;74
200705;0;64
200706;0;38
200707;0;49
200708;0;73
200709;0;17
200710;0;39
200711;0;52
200712;0;72
200713;0;75
200714;0;84
200715;0;114
200716;0;56
200717;0;20
200718;0;25
200719;0;58
200720;0;182
200721;0;158
200722;0;95
200723;0;77
200724;0;65
200725;0;26
200726;0;90
200727;0;89
200728;0;95
200729;0;91
200730;0;41
200731;0;94
200801;0;44
200802;0;69
200803;0;133
200804;0;87
200805;0;69
200806;0;85
200807;0;85
200808;0;28
200809;0;26
200810;0;71
200811;0;101
200812;0;58
200813;0;38
200814;0;64
200815;0;102
200816;0;47
200817;0;51
200818;0;187
200819;0;56
200820;0;24
200821;0;40
200822;0;72
200823;0;64
200824;0;90
200825;0;75
200826;0;33
200827;0;20
200828;0;61
200829;0;114
200830;0;37
200831;0;21
200901;0;57
200902;0;51
200903;0;36
200904;0;65
200905;0;93
200906;0;72
200907;0;45
200908;0;33
200909;0;32
200910;0;42
200911;0;31
200912;0;29
200913;0;59
200914;0;42
200915;0;45
200916;0;27
200917;0;42
200918;0;47
200919;0;25
200920;0;37
200921;0;48
200922;0;42
200923;0;27
200924;0;32
200925;0;33
200926;0;53
200927;0;51
200928;0;46
200929;0;15
200930;0;37
201001;0;37
201002;0;36
201003;0;21
201004;0;30
201005;0;30
201006;0;21
201007;0;26
201008;0;19
201009;0;17
201010;0;41
201011;0;34
201012;0;21
201013;0;33
201014;0;28
201015;0;30
201016;0;27
201017;0;15
201018;0;20
201019;0;29
201020;0;18
201021;0;20
201022;0;22
201023;0;21
201024;0;20
201025;0;27
201026;0;23
201027;0;24
201028;0;33
201029;0;23
201030;0;18
201031;0;15
201101;0;18
201102;0;21
201103;0;21
201104;0;25
201105;0;19
201106;0;10
201107;0;13
201108;0;12
201109;0;15
201110;0;21
201111;0;12
201112;0;9
201113;0;16
201114;0;21
201115;0;13
201116;0;13
201117;0;14
201118;0;13
201119;0;16
201120;0;9
201121;0;11
201122;0;14
201123;0;16
201124;0;12
201125;0;23
201126;0;20
201127;0;14
201128;0;18
201129;0;16
201130;0;11
201201;0;11
201202;0;14
201203;0;13
201204;0;18
201205;0;18
201206;0;13
201207;0;10
201208;0;19
201209;0;12
201210;0;19
201211;0;18
201212;0;NA
201213;0;NA
201214;0;5
201215;0;4
201216;0;11
201217;0;18
201218;0;14
201219;0;10
201220;0;9
201221;0;13
201222;0;14
201223;0;16
201224;0;14
201225;0;12
201226;0;10
201227;0;9
201228;0;10
201229;0;12
201230;0;13
201231;0;16
210101;0;13
210102;0;15
210103;0;14
210104;0;21
210105;0;22
210106;0;16
210107;0;15
210108;0;18
210109;0;15
210110;0;14
210111;0;11
210112;0;12
210113;0;11
210114;0;15
210115;0;13
210116;0;9
210117;0;8
210118;0;9
210119;0;12
210120;0;15
210121;0;14
210122;0;15
210123;0;12
210124;0;13
210125;0;13
210126;0;15
210127;0;10
210128;0;12
210129;0;9
210130;0;11
210131;0;11
210201;0;14
210202;0;20
210203;0;18
210204;0;22
210205;0;15
210206;0;9
210207;0;11
210208;0;16
210209;0;25
210210;0;23
210211;0;11
210212;0;21
210213;0;18
210214;0;13
210215;0;16
210216;0;16
210217;0;13
210218;0;10
210219;0;12
210220;0;12
210221;0;9
210222;0;10
210223;0;19
210224;0;20
210225;0;11
210226;0;9
210227;0;11
210228;0;8
210301;0;13
210302;0;19
210303;0;15
210304;0;20
210305;0;16
210306;0;9
210307;0;3
210308;0;13
210309;0;10
210310;0;15
210311;0;16
210312;0;11
210313;0;10
210314;0;11
210315;0;14
210316;0;14
210317;0;15
210318;0;13
210319;0;21
210320;0;15
210321;0;10
210322;0;15
210323;0;15
210324;0;22
210325;0;28
210326;0;21
210327;0;14
210328;0;12
210329;0;14
210330;0;18
210331;0;17
210401;0;12
210402;0;16
210403;0;15
210404;0;21
210405;0;32
210406;0;17
210407;0;12
210408;0;18
210409;0;39
210410;0;33
210411;0;37
210412;0;27
210413;0;24
210414;0;17
210415;0;27
210416;0;23
210417;0;58
210418;0;53
210419;0;21
210420;0;36
210421;0;35
210422;0;41
210423;0;63
210424;0;98
210425;0;75
210426;0;119
210427;0;32
210428;0;50
210429;0;45
210430;0;36
210501;0;15
210502;0;52
210503;0;50
210504;0;25
210505;0;40
210506;0;68
210507;0;60
210508;0;96
210509;0;47
210510;0;27
210511;0;100
210512;0;107
210513;0;89
210514;0;65
210515;0;58
210516;0;52
210517;0;116
210518;0;54
210519;0;17
210520;0;18
210521;0;61
210522;0;36
210523;0;NA
210524;0;NA
210525;0;47
210526;0;18
210527;0;25
210528;0;85
210529;0;63
210530;0;26
210531;0;14
210601;0;49
210602;0;36
210603;0;32
210604;0;71
210605;0;49
210606;0;28
210607;0;25
210608;0;30
210609;0;NA
210610;0;NA
210611;0;28
210612;0;15
210613;0;59
210614;0;34
210615;0;69
210616;0;195
210617;0;139
210618;0;147
210619;0;191
210620;0;70
210621;0;65
210622;0;120
210623;0;39
210624;0;53
210625;0;105
210626;0;57
210627;0;37
210628;0;60
210629;0;110
210630;0;47
210701;0;92
210702;0;42
210703;0;60
210704;0;41
210705;0;26
210706;0;22
210707;0;28
210708;0;NA
210709;0;NA
210710;0;62
210711;0;63
210712;0;38
210713;0;37
210714;0;36
210715;0;34
210716;0;108
210717;0;83
210718;0;56
210719;0;66
210720;0;39
210721;0;51
210722;0;62
210723;0;25
210724;0;104
210725;0;56
210726;0;208
210727;0;80
210728;0;27
210729;0;87
210730;0;88
210731;0;77
210801;0;103
210802;0;153
210803;0;62
210804;0;58
210805;0;23
210806;0;56
210807;0;94
210808;0;53
210809;0;41
210810;0;18
210811;0;23
210812;0;92
210813;0;72
210814;0;34
210815;0;30
210816;0;28
210817;0;21
210818;0;27
210819;0;21
210820;0;47
210821;0;15
210822;0;64
210823;0;71
210824;0;89
210825;0;23
210826;0;52
210827;0;18
210828;0;15
210829;0;19
210830;0;38
210831;0;59
210901;0;38
210902;0;40
210903;0;34
210904;0;47
210905;0;22
210906;0;29
210907;0;74
210908;0;50
210909;0;59
210910;0;31
210911;0;30
210912;0;NA
210913;0;51
210914;0;32
210915;0;21
210916;0;28
210917;0;35
210918;0;42
210919;0;49
210920;0;19
210921;0;21
210922;0;32
210923;0;40
210924;0;32
210925;0;43
210926;0;61
210927;0;82
210928;0;27
210929;0;42
210930;0;29
211001;0;56
211002;0;72
211003;0;29
211004;0;42
211005;0;49
211006;0;17
211007;0;24
211008;0;29
211009;0;29
211010;0;20
211011;0;19
211012;0;19
211013;0;14
211014;0;38
211015;0;26
211016;0;22
211017;0;27
211018;0;18
211019;0;14
211020;0;12
211021;0;19
211022;0;16
211023;0;16
211024;0;15
211025;0;10
211026;0;16
211027;0;17
211028;0;19
211029;0;19
211030;0;22
211031;0;23
211101;0;18
211102;0;12
211103;0;22
211104;0;23
211105;0;15
211106;0;16
211107;0;11
211108;0;11
211109;0;16
211110;0;12
211111;0;18
211112;0;11
211113;0;12
211114;0;10
211115;0;19
211116;0;11
211117;0;10
211118;0;12
211119;0;15
211120;0;11
211121;0;12
211122;0;10
211123;0;15
211124;0;9
211125;0;8
211126;0;12
211127;0;15
211128;0;17
211129;0;14
211130;0;18
211201;0;14
211202;0;20
211203;0;19
211204;0;25
211205;0;32
211206;0;20
211207;0;17
211208;0;14
211209;0;21
211210;0;15
211211;0;11
211212;0;13
211213;0;10
211214;0;10
211215;0;6
211216;0;5
211217;0;5
211218;0;9
211219;0;12
211220;0;17
211221;0;22
211222;0;19
211223;0;13
211224;0;16
211225;0;11
211226;0;11
211227;0;11
211228;0;10
211229;0;8
211230;0;10
211231;0;12
220101;0;5
220102;0;19
220103;0;6
220104;0;17
220105;0;15
220106;0;15
220107;0;11
220108;0;7
220109;0;5
220110;0;12
220111;0;16
220112;0;13
220113;0;9
220114;0;17
220115;0;11
220116;0;11
220117;0;12
220118;0;11
220119;0;9
220120;0;10
220121;0;10
220122;0;11
220123;0;6
220124;0;8
220125;0;10
220126;0;11
220127;0;18
220128;0;16
220129;0;14
220130;0;10
220131;0;13
220201;0;12
220202;0;12
220203;0;12
220204;0;11
220205;0;16
220206;0;11
220207;0;11
220208;0;13
220209;0;21
220210;0;25
220211;0;27
220212;0;23
220213;0;14
220214;0;15
220215;0;15
220216;0;12
220217;0;18
220218;0;23
220219;0;13
220220;0;10
220221;0;16
220222;0;17
220223;0;17
220224;0;12
220225;0;11
220226;0;13
220227;0;14
220228;0;15
220301;0;10
220302;0;6
220303;0;7
220304;0;16
220305;0;12
220306;0;13
220307;0;14
220308;0;30
220309;0;27
220310;0;19
220311;0;10
220312;0;9
220313;0;13
220314;0;16
220315;0;15
220316;0;13
220317;0;16
220318;0;18
220319;0;23
220320;0;23
220321;0;12
220322;0;13
220323;0;36
220324;0;27
220325;0;17
220326;0;17
220327;0;29
220328;0;22
220329;0;41
220330;0;31
220331;0;18
220401;0;17
220402;0;35
220403;0;51
220404;0;32
220405;0;38
220406;0;18
220407;0;33
220408;0;26
220409;0;52
220410;0;33
220411;0;39
220412;0;53
220413;0;27
220414;0;42
220415;0;46
220416;0;13
220417;0;40
220418;0;29
220419;0;36
220420;0;34
220421;0;21
220422;0;11
220423;0;24
220424;0;22
220425;0;13
220426;0;23
220427;0;46
220428;0;64
220429;0;92
220430;0;106
220501;0;105
220502;0;106
220503;0;75
220504;0;71
220505;0;57
220506;0;45
220507;0;22
220508;0;57
220509;0;47
220510;0;48
220511;0;84
220512;0;52
220513;0;97
220514;0;50
220515;0;62
220516;0;145
220517;0;171
220518;0;103
220519;0;31
220520;0;25
220521;0;13
220522;0;49
220523;0;39
220524;0;90
220525;0;52
220526;0;108
220527;0;85
220528;0;115
220529;0;86
220530;0;123
220531;0;179
220601;0;51
220602;0;89
220603;0;58
220604;0;43
220605;0;30
220606;0;6
220607;0;57
220608;0;39
220609;0;104
220610;0;50
220611;0;96
220612;0;38
220613;0;51
220614;0;43
220615;0;66
220616;0;23
220617;0;69
220618;0;26
220619;0;22
220620;0;22
220621;0;46
220622;0;95
220623;0;39
220624;0;48
220625;0;74
220626;0;NA
220627;0;123
220628;0;6
220629;0;33
220630;0;54
220701;0;38
220702;0;60
220703;0;27
220704;0;19
220705;0;24
220706;0;30
220707;0;23
220708;0;22
220709;0;32
220710;0;27
220711;0;27
220712;0;63
220713;0;65
220714;0;60
220715;0;122
220716;0;42
220717;0;80
220718;0;74
220719;0;27
220720;0;43
220721;0;61
220722;0;10
220723;0;22
220724;0;63
220725;0;36
220726;0;46
220727;0;80
220728;0;37
220729;0;41
220730;0;65
220731;0;117
220801;0;85
220802;0;86
220803;0;40
220804;0;67
220805;0;34
220806;0;34
220807;0;35
220808;0;88
220809;0;83
220810;0;72
220811;0;40
220812;0;26
220813;0;22
220814;0;36
220815;0;22
220816;0;30
220817;0;93
220818;0;75
220819;0;65
220820;0;44
220821;0;20
220822;0;71
220823;0;29
220824;0;81
220825;0;70
220826;0;51
220827;0;74
220828;0;42
220829;0;81
220830;0;79
220831;0;35
220901;0;43
220902;0;37
220903;0;33
220904;0;45
220905;0;73
220906;0;45
220907;0;26
220908;0;31
220909;0;71
220910;0;37
220911;0;41
220912;0;38
220913;0;37
220914;0;19
220915;0;15
220916;0;57
220917;0;52
220918;0;46
220919;0;43
220920;0;57
220921;0;29
220922;0;17
220923;0;24
220924;0;29
220925;0;26
220926;0;25
220927;0;17
220928;0;15
220929;0;17
220930;0;25
221001;0;16
221002;0;27
221003;0;16
221004;0;22
221005;0;19
221006;0;8
221007;0;30
221008;0;49
221009;0;21
221010;0;22
221011;0;24
221012;0;27
221013;0;32
221014;0;17
221015;0;13
221016;0;14
221017;0;19
221018;0;21
221019;0;14
221020;0;13
221021;0;15
221022;0;14
221023;0;11
221024;0;15
221025;0;13
221026;0;12
221027;0;15
221028;0;15
221029;0;13
221030;0;18
221031;0;13
221101;0;13
221102;0;14
221103;0;12
221104;0;17
221105;0;19
221106;0;14
221107;0;19
221108;0;16
221109;0;10
221110;0;11
221111;0;11
221112;0;10
221113;0;9
221114;0;12
221115;0;13
221116;0;10
221117;0;8
221118;0;11
221119;0;11
221120;0;12
221121;0;14
221122;0;12
221123;0;5
221124;0;13
221125;0;16
221126;0;10
221127;0;4
221128;0;3
221129;0;4
221130;0;4
221201;0;9
221202;0;17
221203;0;12
221204;0;11
221205;0;14
221206;0;15
221207;0;15
221208;0;16
221209;0;17
221210;0;20
221211;0;15
221212;0;15
221213;0;11
221214;0;13
221215;0;15
221216;0;NA
221217;0;NA
221218;0;NA
221219;0;NA
221220;0;NA
221221;0;NA
221222;0;NA
221223;0;NA
221224;0;NA
221225;0;NA
221226;0;NA
221227;0;NA
221228;0;NA
221229;0;NA
221230;0;NA
221231;0;NA
230101;0;NA
230102;0;NA
230103;0;NA
230104;0;NA
230105;0;NA
230106;0;NA
230107;0;NA
230108;0;NA
230109;0;NA
230110;0;NA
230111;0;NA
230112;0;NA
230113;0;NA
230114;0;NA
230115;0;NA
230116;0;NA
230117;0;NA
230118;0;NA
230119;0;NA
230120;0;NA
230121;0;NA
230122;0;NA
230123;0;NA
230124;0;NA
230125;0;NA
230126;0;NA
230127;0;NA
230128;0;NA
230129;0;NA
230130;0;NA
230131;0;NA
230201;0;NA
230202;0;NA
230203;0;NA
230204;0;NA
230205;0;NA
230206;0;NA
230207;0;NA
230208;0;NA
230209;0;NA
230210;0;NA
230211;0;NA
230212;0;NA
230213;0;NA
230214;0;NA
230215;0;NA
230216;0;NA
230217;0;NA
230218;0;NA
230219;0;NA
230220;0;NA
230221;0;NA
230222;0;NA
230223;0;5
230224;0;4
230225;0;16
230226;0;20
230227;0;18
230228;0;15
230301;0;16
230302;0;14
230303;0;15
230304;0;20
230305;0;15
230306;0;10
230307;0;14
230308;0;9
230309;0;NA
230310;0;16
230311;0;10
230312;0;10
230313;0;17
230314;0;16
230315;0;11
230316;0;19
230317;0;22
230318;0;19
230319;0;13
230320;0;14
230321;0;16
230322;0;18
230323;0;19
230324;0;25
230325;0;22
230326;0;22
230327;0;17
230328;0;22
230329;0;33
230330;0;29
230331;0;26
230401;0;39
230402;0;20
230403;0;30
230404;0;27
230405;0;23
230406;0;27
230407;0;31
230408;0;35
230409;0;42
230410;0;43
230411;0;14
230412;0;15
230413;0;32
230414;0;22
230415;0;18
230416;0;38
230417;0;32
230418;0;22
230419;0;19
230420;0;12
230421;0;17
230422;0;33
230423;0;29
230424;0;21
230425;0;34
230426;0;32
230427;0;28
230428;0;13
230429;0;30
230430;0;40
230501;0;46
230502;0;30
230503;0;57
230504;0;108
230505;0;22
230506;0;18
230507;0;66
230508;0;51
230509;0;81
230510;0;57
230511;0;42
230512;0;43
230513;0;57
230514;0;50
230515;0;28
230516;0;65
230517;0;59
230518;0;26
230519;0;65
230520;0;34
230521;0;20
230522;0;22
230523;0;19
230524;0;23
230525;0;26
230526;0;71
230527;0;31
230528;0;39
230529;0;43
230530;0;59
230531;0;65
230601;0;29
230602;0;27
230603;0;59
